START_DATE*,END_DATE*,Year,Month,Date,CATEGORY*,START*,Week_day,Hour,STOP*,MILES*,PURPOSE*,len_Miles
2016-01-01 21:11:00,2016-01-01 21:17:00,2016,1,2016-01-01,Business,Fort Pierce,Friday,21,Fort Pierce,5.1,Meal/Entertain,Normal
2016-01-02 01:25:00,2016-01-02 01:37:00,2016,1,2016-01-02,Business,Fort Pierce,Saturday,1,Fort Pierce,5.0,NA,Normal
2016-01-02 20:25:00,2016-01-02 20:38:00,2016,1,2016-01-02,Business,Fort Pierce,Saturday,20,Fort Pierce,4.8,Errand/Supplies,Small
2016-01-05 17:31:00,2016-01-05 17:45:00,2016,1,2016-01-05,Business,Fort Pierce,Tuesday,17,Fort Pierce,4.7,Meeting,Small
2016-01-06 14:42:00,2016-01-06 15:49:00,2016,1,2016-01-06,Business,Fort Pierce,Wednesday,14,West Palm Beach,63.7,Customer Visit,Long
2016-01-06 17:15:00,2016-01-06 17:19:00,2016,1,2016-01-06,Business,West Palm Beach,Wednesday,17,West Palm Beach,4.3,Meal/Entertain,Small
2016-01-06 17:30:00,2016-01-06 17:35:00,2016,1,2016-01-06,Business,West Palm Beach,Wednesday,17,Palm Beach,7.1,Meeting,Normal
2016-01-07 13:27:00,2016-01-07 13:33:00,2016,1,2016-01-07,Business,Cary,Thursday,13,Cary,0.8,Meeting,Small
2016-01-10 08:05:00,2016-01-10 08:25:00,2016,1,2016-01-10,Business,Cary,Sunday,8,Morrisville,8.3,Meeting,Normal
2016-01-10 12:17:00,2016-01-10 12:44:00,2016,1,2016-01-10,Business,Jamaica,Sunday,12,New York,16.5,Customer Visit,Normal
2016-01-10 15:08:00,2016-01-10 15:51:00,2016,1,2016-01-10,Business,New York,Sunday,15,Queens,10.8,Meeting,Normal
2016-01-10 18:18:00,2016-01-10 18:53:00,2016,1,2016-01-10,Business,Elmhurst,Sunday,18,New York,7.5,Meeting,Normal
2016-01-10 19:12:00,2016-01-10 19:32:00,2016,1,2016-01-10,Business,Midtown,Sunday,19,East Harlem,6.2,Meeting,Normal
2016-01-11 08:55:00,2016-01-11 09:21:00,2016,1,2016-01-11,Business,East Harlem,Monday,8,NoMad,6.4,Temporary Site,Normal
2016-01-11 11:56:00,2016-01-11 12:03:00,2016,1,2016-01-11,Business,Flatiron District,Monday,11,Midtown,1.6,Errand/Supplies,Small
2016-01-11 13:32:00,2016-01-11 13:46:00,2016,1,2016-01-11,Business,Midtown,Monday,13,Midtown East,1.7,Meal/Entertain,Small
2016-01-11 14:30:00,2016-01-11 14:43:00,2016,1,2016-01-11,Business,Midtown East,Monday,14,Midtown,1.9,Meal/Entertain,Small
2016-01-12 12:33:00,2016-01-12 12:49:00,2016,1,2016-01-12,Business,Midtown,Tuesday,12,Hudson Square,1.9,Meal/Entertain,Small
2016-01-12 12:53:00,2016-01-12 13:09:00,2016,1,2016-01-12,Business,Hudson Square,Tuesday,12,Lower Manhattan,4.0,Meal/Entertain,Small
2016-01-12 14:42:00,2016-01-12 14:56:00,2016,1,2016-01-12,Business,Lower Manhattan,Tuesday,14,Hudson Square,1.8,Errand/Supplies,Small
2016-01-12 15:13:00,2016-01-12 15:28:00,2016,1,2016-01-12,Business,Hudson Square,Tuesday,15,Hell's Kitchen,2.4,Customer Visit,Small
2016-01-12 15:42:00,2016-01-12 15:54:00,2016,1,2016-01-12,Business,Hell's Kitchen,Tuesday,15,Midtown,2.0,Errand/Supplies,Small
2016-01-12 16:02:00,2016-01-12 17:00:00,2016,1,2016-01-12,Business,New York,Tuesday,16,Queens County,15.1,Meeting,Normal
2016-01-13 13:54:00,2016-01-13 14:07:00,2016,1,2016-01-13,Business,Downtown,Wednesday,13,Gulfton,11.2,Meeting,Normal
2016-01-13 15:00:00,2016-01-13 15:28:00,2016,1,2016-01-13,Business,Gulfton,Wednesday,15,Downtown,11.8,Meeting,Normal
2016-01-14 16:29:00,2016-01-14 17:05:00,2016,1,2016-01-14,Business,Houston,Thursday,16,Houston,21.9,Customer Visit,Long
2016-01-14 21:39:00,2016-01-14 21:45:00,2016,1,2016-01-14,Business,Eagan Park,Thursday,21,Jamestown Court,3.9,Errand/Supplies,Small
2016-01-15 00:41:00,2016-01-15 01:01:00,2016,1,2016-01-15,Business,Morrisville,Friday,0,Cary,8.0,Errand/Supplies,Normal
2016-01-15 11:43:00,2016-01-15 12:03:00,2016,1,2016-01-15,Business,Cary,Friday,11,Durham,10.4,Meal/Entertain,Normal
2016-01-15 13:26:00,2016-01-15 13:44:00,2016,1,2016-01-15,Business,Durham,Friday,13,Cary,10.4,Meal/Entertain,Normal
2016-01-18 14:55:00,2016-01-18 15:06:00,2016,1,2016-01-18,Business,Cary,Monday,14,Cary,4.8,Meal/Entertain,Small
2016-01-18 16:13:00,2016-01-18 16:24:00,2016,1,2016-01-18,Business,Farmington Woods,Monday,16,Whitebridge,4.7,Meal/Entertain,Small
2016-01-19 09:09:00,2016-01-19 09:23:00,2016,1,2016-01-19,Business,Whitebridge,Tuesday,9,Lake Wellingborough,7.2,NA,Normal
2016-01-19 10:55:00,2016-01-19 11:09:00,2016,1,2016-01-19,Business,Lake Wellingborough,Tuesday,10,Whitebridge,7.6,Temporary Site,Normal
2016-01-20 10:36:00,2016-01-20 11:11:00,2016,1,2016-01-20,Business,Cary,Wednesday,10,Raleigh,17.1,Meeting,Normal
2016-01-20 11:48:00,2016-01-20 12:19:00,2016,1,2016-01-20,Business,Fayetteville Street,Wednesday,11,Umstead,15.1,Meeting,Normal
2016-01-20 13:25:00,2016-01-20 14:19:00,2016,1,2016-01-20,Business,Raleigh,Wednesday,13,Cary,40.2,Customer Visit,Long
2016-01-21 14:25:00,2016-01-21 14:29:00,2016,1,2016-01-21,Business,Cary,Thursday,14,Cary,1.6,Errand/Supplies,Small
2016-01-21 14:43:00,2016-01-21 14:51:00,2016,1,2016-01-21,Business,Cary,Thursday,14,Cary,2.4,Meal/Entertain,Small
2016-01-21 16:01:00,2016-01-21 16:06:00,2016,1,2016-01-21,Business,Cary,Thursday,16,Cary,1.0,Meal/Entertain,Small
2016-01-26 10:41:00,2016-01-26 10:50:00,2016,1,2016-01-26,Business,Whitebridge,Tuesday,10,Hazelwood,2.0,Meal/Entertain,Small
2016-01-26 12:33:00,2016-01-26 12:41:00,2016,1,2016-01-26,Business,Hazelwood,Tuesday,12,Whitebridge,2.3,Errand/Supplies,Small
2016-01-26 16:24:00,2016-01-26 16:32:00,2016,1,2016-01-26,Business,Whitebridge,Tuesday,16,Westpark Place,1.9,Errand/Supplies,Small
2016-01-26 17:17:00,2016-01-26 17:22:00,2016,1,2016-01-26,Business,Cary,Tuesday,17,Cary,1.4,Errand/Supplies,Small
2016-01-26 17:27:00,2016-01-26 17:29:00,2016,1,2016-01-26,Business,Cary,Tuesday,17,Cary,0.5,Errand/Supplies,Small
2016-01-27 09:24:00,2016-01-27 09:31:00,2016,1,2016-01-27,Business,Cary,Wednesday,9,Cary,1.8,Meeting,Small
2016-01-27 10:19:00,2016-01-27 10:48:00,2016,1,2016-01-27,Business,Cary,Wednesday,10,Raleigh,18.7,Customer Visit,Normal
2016-01-27 12:34:00,2016-01-27 12:44:00,2016,1,2016-01-27,Business,Fairmont,Wednesday,12,Meredith Townes,3.4,Customer Visit,Small
2016-01-27 14:05:00,2016-01-27 14:13:00,2016,1,2016-01-27,Business,Raleigh,Wednesday,14,Raleigh,2.7,Customer Visit,Small
2016-01-27 14:46:00,2016-01-27 15:08:00,2016,1,2016-01-27,Business,Raleigh,Wednesday,14,Cary,12.9,Customer Visit,Normal
2016-01-28 12:28:00,2016-01-28 13:00:00,2016,1,2016-01-28,Business,Cary,Thursday,12,Raleigh,19.0,Temporary Site,Normal
2016-01-28 15:11:00,2016-01-28 15:31:00,2016,1,2016-01-28,Business,Meredith Townes,Thursday,15,Leesville Hollow,14.7,Meeting,Normal
2016-01-28 16:21:00,2016-01-28 16:51:00,2016,1,2016-01-28,Business,Raleigh,Thursday,16,Cary,15.7,Meeting,Normal
2016-01-29 09:31:00,2016-01-29 09:45:00,2016,1,2016-01-29,Business,Cary,Friday,9,Cary,4.6,Customer Visit,Small
2016-01-29 10:56:00,2016-01-29 11:07:00,2016,1,2016-01-29,Business,Cary,Friday,10,Cary,5.2,Meeting,Normal
2016-01-29 11:43:00,2016-01-29 12:03:00,2016,1,2016-01-29,Business,Cary,Friday,11,Durham,10.4,Meeting,Normal
2016-01-29 13:24:00,2016-01-29 13:47:00,2016,1,2016-01-29,Business,Durham,Friday,13,Cary,10.1,Meeting,Normal
2016-01-29 18:31:00,2016-01-29 18:52:00,2016,1,2016-01-29,Business,Cary,Friday,18,Apex,5.8,Errand/Supplies,Normal
2016-01-29 21:21:00,2016-01-29 21:40:00,2016,1,2016-01-29,Business,Apex,Friday,21,Cary,5.5,Meal/Entertain,Normal
2016-01-30 16:21:00,2016-01-30 16:33:00,2016,1,2016-01-30,Business,Cary,Saturday,16,Apex,5.7,Errand/Supplies,Normal
2016-01-30 18:09:00,2016-01-30 18:24:00,2016,1,2016-01-30,Business,Apex,Saturday,18,Cary,5.7,Customer Visit,Normal
2016-02-01 10:35:00,2016-02-01 11:15:00,2016,2,2016-02-01,Business,Cary,Monday,10,Chapel Hill,19.4,Customer Visit,Normal
2016-02-01 12:10:00,2016-02-01 12:43:00,2016,2,2016-02-01,Business,Chapel Hill,Monday,12,Cary,23.3,Customer Visit,Long
2016-02-01 12:56:00,2016-02-01 13:07:00,2016,2,2016-02-01,Business,Northwoods,Monday,12,Whitebridge,3.9,Meal/Entertain,Small
2016-02-02 13:04:00,2016-02-02 13:23:00,2016,2,2016-02-02,Business,Whitebridge,Tuesday,13,Williamsburg Manor,8.3,Meeting,Normal
2016-02-02 13:51:00,2016-02-02 14:06:00,2016,2,2016-02-02,Business,Cary,Tuesday,13,Cary,6.0,Errand/Supplies,Normal
2016-02-02 14:38:00,2016-02-02 14:42:00,2016,2,2016-02-02,Business,Cary,Tuesday,14,Cary,1.6,Errand/Supplies,Small
2016-02-04 08:40:00,2016-02-04 09:01:00,2016,2,2016-02-04,Business,Cary,Thursday,8,Morrisville,5.2,Errand/Supplies,Normal
2016-02-04 09:37:00,2016-02-04 10:09:00,2016,2,2016-02-04,Business,Morrisville,Thursday,9,Cary,9.7,Meal/Entertain,Normal
2016-02-04 10:26:00,2016-02-04 10:32:00,2016,2,2016-02-04,Business,Cary,Thursday,10,Cary,1.6,Meal/Entertain,Small
2016-02-04 15:59:00,2016-02-04 16:03:00,2016,2,2016-02-04,Business,Cary,Thursday,15,Cary,1.1,Meal/Entertain,Small
2016-02-04 16:35:00,2016-02-04 16:39:00,2016,2,2016-02-04,Business,Cary,Thursday,16,Cary,1.6,Meal/Entertain,Small
2016-02-04 18:04:00,2016-02-04 18:31:00,2016,2,2016-02-04,Business,Whitebridge,Thursday,18,Macgregor Downs,9.0,Meeting,Normal
2016-02-04 20:36:00,2016-02-04 20:55:00,2016,2,2016-02-04,Business,Cary,Thursday,20,Cary,7.7,Meeting,Normal
2016-02-05 11:47:00,2016-02-05 12:07:00,2016,2,2016-02-05,Business,Cary,Friday,11,Durham,10.4,Meeting,Normal
2016-02-05 13:22:00,2016-02-05 13:41:00,2016,2,2016-02-05,Business,Durham,Friday,13,Cary,10.4,Meeting,Normal
2016-02-06 16:20:00,2016-02-06 16:53:00,2016,2,2016-02-06,Business,Cary,Saturday,16,Raleigh,11.4,Between Offices,Normal
2016-02-06 18:57:00,2016-02-06 19:21:00,2016,2,2016-02-06,Business,Raleigh,Saturday,18,Cary,9.0,Errand/Supplies,Normal
2016-02-06 19:28:00,2016-02-06 19:37:00,2016,2,2016-02-06,Business,Edgehill Farms,Saturday,19,Whitebridge,3.2,Meal/Entertain,Small
2016-02-07 16:49:00,2016-02-07 17:01:00,2016,2,2016-02-07,Business,Cary,Sunday,16,Apex,5.6,Errand/Supplies,Normal
2016-02-07 18:03:00,2016-02-07 18:17:00,2016,2,2016-02-07,Business,Apex,Sunday,18,Cary,5.7,Customer Visit,Normal
2016-02-07 18:39:00,2016-02-07 18:53:00,2016,2,2016-02-07,Business,Cary,Sunday,18,Morrisville,6.1,Temporary Site,Normal
2016-02-07 20:22:00,2016-02-07 20:40:00,2016,2,2016-02-07,Business,Morrisville,Sunday,20,Cary,6.1,Meeting,Normal
2016-02-08 12:57:00,2016-02-08 13:08:00,2016,2,2016-02-08,Business,Whitebridge,Monday,12,Edgehill Farms,4.3,Meal/Entertain,Small
2016-02-08 14:00:00,2016-02-08 14:10:00,2016,2,2016-02-08,Business,Edgehill Farms,Monday,14,Whitebridge,2.7,Meal/Entertain,Small
2016-02-09 10:54:00,2016-02-09 11:07:00,2016,2,2016-02-09,Personal,Whitebridge,Tuesday,10,Northwoods,5.3,NA,Normal
2016-02-09 11:43:00,2016-02-09 11:50:00,2016,2,2016-02-09,Personal,Northwoods,Tuesday,11,Tanglewood,3.0,NA,Small
2016-02-09 13:36:00,2016-02-09 13:52:00,2016,2,2016-02-09,Personal,Tanglewood,Tuesday,13,Preston,5.1,NA,Normal
2016-02-09 13:58:00,2016-02-09 14:02:00,2016,2,2016-02-09,Personal,Preston,Tuesday,13,Whitebridge,1.5,NA,Small
2016-02-09 18:55:00,2016-02-09 19:11:00,2016,2,2016-02-09,Business,Cary,Tuesday,18,Morrisville,6.1,NA,Normal
2016-02-09 20:24:00,2016-02-09 20:40:00,2016,2,2016-02-09,Business,Morrisville,Tuesday,20,Cary,6.1,Meal/Entertain,Normal
2016-02-11 16:28:00,2016-02-11 17:10:00,2016,2,2016-02-11,Business,Cary,Thursday,16,Raleigh,17.3,Meal/Entertain,Normal
2016-02-11 17:49:00,2016-02-11 18:10:00,2016,2,2016-02-11,Business,Eastgate,Thursday,17,Walnut Terrace,5.7,Meal/Entertain,Normal
2016-02-11 18:24:00,2016-02-11 18:46:00,2016,2,2016-02-11,Business,Raleigh,Thursday,18,Morrisville,13.5,Temporary Site,Normal
2016-02-11 20:36:00,2016-02-11 20:51:00,2016,2,2016-02-11,Business,Morrisville,Thursday,20,Cary,6.1,Temporary Site,Normal
2016-02-12 08:21:00,2016-02-12 08:42:00,2016,2,2016-02-12,Business,Cary,Friday,8,Durham,8.5,Temporary Site,Normal
2016-02-12 10:45:00,2016-02-12 10:52:00,2016,2,2016-02-12,Business,Durham,Friday,10,Morrisville,2.6,Temporary Site,Small
2016-02-12 11:14:00,2016-02-12 11:35:00,2016,2,2016-02-12,Business,Morrisville,Friday,11,Raleigh,17.0,Customer Visit,Normal
2016-02-12 13:02:00,2016-02-12 13:36:00,2016,2,2016-02-12,Business,Raleigh,Friday,13,Cary,18.0,Meeting,Normal
2016-02-12 14:49:00,2016-02-12 15:06:00,2016,2,2016-02-12,Business,Cary,Friday,14,Morrisville,8.4,Meeting,Normal
2016-02-12 15:33:00,2016-02-12 16:06:00,2016,2,2016-02-12,Business,Morrisville,Friday,15,Cary,11.5,Customer Visit,Normal
2016-02-13 14:21:00,2016-02-13 14:41:00,2016,2,2016-02-13,Business,Cary,Saturday,14,Morrisville,8.9,Meeting,Normal
2016-02-13 23:45:00,2016-02-14 00:01:00,2016,2,2016-02-13,Personal,East Elmhurst,Saturday,23,Jackson Heights,2.7,NA,Small
2016-02-14 00:50:00,2016-02-14 01:00:00,2016,2,2016-02-14,Personal,Jackson Heights,Sunday,0,East Elmhurst,1.8,NA,Small
2016-02-14 14:07:00,2016-02-14 14:40:00,2016,2,2016-02-14,Business,East Elmhurst,Sunday,14,New York,8.1,Meeting,Normal
2016-02-14 14:46:00,2016-02-14 15:03:00,2016,2,2016-02-14,Business,Midtown,Sunday,14,Midtown West,2.0,Meeting,Small
2016-02-14 16:35:00,2016-02-14 17:02:00,2016,2,2016-02-14,Business,New York,Sunday,16,Long Island City,13.0,Meeting,Normal
2016-02-14 17:06:00,2016-02-14 17:29:00,2016,2,2016-02-14,Business,Long Island City,Sunday,17,Jamaica,13.9,Meeting,Normal
2016-02-16 03:21:00,2016-02-16 04:13:00,2016,2,2016-02-16,Business,Katunayaka,Tuesday,3,Unknown Location,43.7,Customer Visit,Long
2016-02-16 08:29:00,2016-02-16 09:34:00,2016,2,2016-02-16,Business,Unknown Location,Tuesday,8,Colombo,14.1,NA,Normal
2016-02-16 10:31:00,2016-02-16 10:41:00,2016,2,2016-02-16,Business,Colombo,Tuesday,10,Colombo,2.6,NA,Small
2016-02-16 11:32:00,2016-02-16 12:02:00,2016,2,2016-02-16,Business,Colombo,Tuesday,11,Colombo,4.5,NA,Small
2016-02-16 12:39:00,2016-02-16 12:42:00,2016,2,2016-02-16,Business,Colombo,Tuesday,12,Colombo,1.7,NA,Small
2016-02-16 13:43:00,2016-02-16 13:55:00,2016,2,2016-02-16,Business,Colombo,Tuesday,13,Colombo,1.8,Temporary Site,Small
2016-02-16 16:34:00,2016-02-16 17:10:00,2016,2,2016-02-16,Business,Colombo,Tuesday,16,Colombo,6.0,NA,Normal
2016-02-16 17:17:00,2016-02-16 17:26:00,2016,2,2016-02-16,Business,Colombo,Tuesday,17,Nugegoda,1.1,Meal/Entertain,Small
2016-02-16 17:40:00,2016-02-16 17:44:00,2016,2,2016-02-16,Business,Nugegoda,Tuesday,17,Unknown Location,3.6,Errand/Supplies,Small
2016-02-17 13:18:00,2016-02-17 14:04:00,2016,2,2016-02-17,Business,Unknown Location,Wednesday,13,Colombo,14.7,Temporary Site,Normal
2016-02-17 15:17:00,2016-02-17 15:22:00,2016,2,2016-02-17,Business,Colombo,Wednesday,15,Colombo,1.7,Meal/Entertain,Small
2016-02-17 15:33:00,2016-02-17 16:17:00,2016,2,2016-02-17,Business,Colombo,Wednesday,15,Katunayaka,21.4,Temporary Site,Long
2016-02-17 16:38:00,2016-02-17 16:43:00,2016,2,2016-02-17,Business,Katunayaka,Wednesday,16,Katunayaka,0.5,Errand/Supplies,Small
2016-02-18 08:19:00,2016-02-18 08:27:00,2016,2,2016-02-18,Business,Unknown Location,Thursday,8,Unknown Location,23.5,Temporary Site,Long
2016-02-18 14:03:00,2016-02-18 14:45:00,2016,2,2016-02-18,Business,Unknown Location,Thursday,14,Islamabad,12.7,Temporary Site,Normal
2016-02-18 15:16:00,2016-02-18 15:31:00,2016,2,2016-02-18,Business,Islamabad,Thursday,15,Unknown Location,6.0,Temporary Site,Normal
2016-02-18 18:44:00,2016-02-18 18:58:00,2016,2,2016-02-18,Business,Unknown Location,Thursday,18,Islamabad,5.2,Customer Visit,Normal
2016-02-18 19:27:00,2016-02-18 20:08:00,2016,2,2016-02-18,Business,Islamabad,Thursday,19,Unknown Location,10.0,Meeting,Normal
2016-02-19 09:02:00,2016-02-19 09:14:00,2016,2,2016-02-19,Business,Unknown Location,Friday,9,Unknown Location,18.3,Meeting,Normal
2016-02-19 09:21:00,2016-02-19 09:51:00,2016,2,2016-02-19,Business,Unknown Location,Friday,9,Unknown Location,11.2,Meeting,Normal
2016-02-19 10:21:00,2016-02-19 10:48:00,2016,2,2016-02-19,Business,Unknown Location,Friday,10,Islamabad,7.6,Meeting,Normal
2016-02-19 11:20:00,2016-02-19 11:26:00,2016,2,2016-02-19,Personal,Islamabad,Friday,11,Islamabad,1.5,NA,Small
2016-02-19 11:45:00,2016-02-19 11:50:00,2016,2,2016-02-19,Personal,Islamabad,Friday,11,Islamabad,1.0,NA,Small
2016-02-19 12:09:00,2016-02-19 12:27:00,2016,2,2016-02-19,Business,Islamabad,Friday,12,Unknown Location,7.3,Temporary Site,Normal
2016-02-19 16:26:00,2016-02-19 16:45:00,2016,2,2016-02-19,Business,Unknown Location,Friday,16,Islamabad,3.5,NA,Small
2016-02-19 17:09:00,2016-02-19 17:20:00,2016,2,2016-02-19,Business,Islamabad,Friday,17,Islamabad,4.2,NA,Small
2016-02-19 20:08:00,2016-02-19 20:30:00,2016,2,2016-02-19,Personal,Islamabad,Friday,20,Unknown Location,13.6,NA,Normal
2016-02-19 20:34:00,2016-02-19 20:51:00,2016,2,2016-02-19,Personal,Unknown Location,Friday,20,Unknown Location,2.5,NA,Small
2016-02-20 07:59:00,2016-02-20 08:32:00,2016,2,2016-02-20,Personal,Unknown Location,Saturday,7,Islamabad,14.4,NA,Normal
2016-02-20 10:48:00,2016-02-20 10:56:00,2016,2,2016-02-20,Personal,Islamabad,Saturday,10,Islamabad,3.0,NA,Small
2016-02-20 11:45:00,2016-02-20 11:53:00,2016,2,2016-02-20,Personal,Islamabad,Saturday,11,Islamabad,1.5,NA,Small
2016-02-20 12:41:00,2016-02-20 13:17:00,2016,2,2016-02-20,Business,Islamabad,Saturday,12,R?walpindi,18.4,NA,Normal
2016-02-20 14:50:00,2016-02-20 15:54:00,2016,2,2016-02-20,Business,R?walpindi,Saturday,14,R?walpindi,23.1,Meeting,Long
2016-02-20 16:59:00,2016-02-20 17:54:00,2016,2,2016-02-20,Personal,R?walpindi,Saturday,16,Unknown Location,16.5,NA,Normal
2016-02-20 18:00:00,2016-02-20 18:03:00,2016,2,2016-02-20,Business,Unknown Location,Saturday,18,Unknown Location,3.2,Errand/Supplies,Small
2016-02-20 19:28:00,2016-02-20 19:49:00,2016,2,2016-02-20,Business,Unknown Location,Saturday,19,Unknown Location,7.7,Errand/Supplies,Normal
2016-02-21 09:07:00,2016-02-21 09:46:00,2016,2,2016-02-21,Business,Unknown Location,Sunday,9,Islamabad,14.5,NA,Normal
2016-02-21 11:39:00,2016-02-21 11:43:00,2016,2,2016-02-21,Business,Unknown Location,Sunday,11,Islamabad,2.4,Errand/Supplies,Small
2016-02-21 11:47:00,2016-02-21 12:01:00,2016,2,2016-02-21,Business,Islamabad,Sunday,11,Islamabad,4.6,Errand/Supplies,Small
2016-02-21 12:13:00,2016-02-21 12:35:00,2016,2,2016-02-21,Business,Islamabad,Sunday,12,Unknown Location,8.8,Meal/Entertain,Normal
2016-02-21 12:51:00,2016-02-21 13:12:00,2016,2,2016-02-21,Business,Unknown Location,Sunday,12,Unknown Location,8.3,Temporary Site,Normal
2016-02-21 13:33:00,2016-02-21 14:30:00,2016,2,2016-02-21,Business,Unknown Location,Sunday,13,Unknown Location,22.7,Temporary Site,Long
2016-02-21 14:36:00,2016-02-21 15:03:00,2016,2,2016-02-21,Business,Unknown Location,Sunday,14,Islamabad,13.0,Temporary Site,Normal
2016-02-21 15:14:00,2016-02-21 15:31:00,2016,2,2016-02-21,Business,Islamabad,Sunday,15,Noorpur Shahan,8.1,Temporary Site,Normal
2016-02-21 15:36:00,2016-02-21 15:41:00,2016,2,2016-02-21,Business,Noorpur Shahan,Sunday,15,Unknown Location,2.2,Meal/Entertain,Small
2016-02-21 16:04:00,2016-02-21 16:32:00,2016,2,2016-02-21,Business,Unknown Location,Sunday,16,Unknown Location,9.7,NA,Normal
2016-02-21 23:15:00,2016-02-21 23:52:00,2016,2,2016-02-21,Business,Unknown Location,Sunday,23,R?walpindi,20.0,Meeting,Long
2016-02-22 21:54:00,2016-02-22 22:09:00,2016,2,2016-02-22,Business,Morrisville,Monday,21,Cary,8.1,Customer Visit,Normal
2016-02-24 14:30:00,2016-02-24 14:35:00,2016,2,2016-02-24,Business,Whitebridge,Wednesday,14,Preston,1.5,NA,Small
2016-02-24 15:19:00,2016-02-24 15:25:00,2016,2,2016-02-24,Business,Preston,Wednesday,15,Whitebridge,1.7,Errand/Supplies,Small
2016-02-25 16:27:00,2016-02-25 16:35:00,2016,2,2016-02-25,Business,Whitebridge,Thursday,16,Heritage Pines,3.1,Errand/Supplies,Small
2016-02-25 16:47:00,2016-02-25 17:02:00,2016,2,2016-02-25,Business,Heritage Pines,Thursday,16,Whitebridge,3.2,Errand/Supplies,Small
2016-02-25 17:16:00,2016-02-25 17:36:00,2016,2,2016-02-25,Business,Whitebridge,Thursday,17,Tanglewood,6.0,Meal/Entertain,Normal
2016-02-25 18:22:00,2016-02-25 18:39:00,2016,2,2016-02-25,Business,Tanglewood,Thursday,18,Whitebridge,5.8,Meal/Entertain,Normal
2016-02-26 09:06:00,2016-02-26 09:29:00,2016,2,2016-02-26,Business,Whitebridge,Friday,9,Westpark Place,6.3,NA,Normal
2016-02-26 11:05:00,2016-02-26 11:11:00,2016,2,2016-02-26,Personal,Westpark Place,Friday,11,Whitebridge,1.7,NA,Small
2016-02-26 11:35:00,2016-02-26 11:59:00,2016,2,2016-02-26,Business,Cary,Friday,11,Durham,10.6,Meeting,Normal
2016-02-26 13:01:00,2016-02-26 13:24:00,2016,2,2016-02-26,Business,Durham,Friday,13,Cary,9.9,Meeting,Normal
2016-02-26 14:38:00,2016-02-26 14:46:00,2016,2,2016-02-26,Personal,Whitebridge,Friday,14,Westpark Place,1.9,NA,Small
2016-02-26 15:00:00,2016-02-26 15:18:00,2016,2,2016-02-26,Personal,Westpark Place,Friday,15,Hazelwood,4.2,NA,Small
2016-02-26 17:01:00,2016-02-26 17:12:00,2016,2,2016-02-26,Personal,Hazelwood,Friday,17,Whitebridge,2.0,NA,Small
2016-02-28 05:22:00,2016-02-28 05:38:00,2016,2,2016-02-28,Business,Whitebridge,Sunday,5,Waverly Place,7.7,Meeting,Normal
2016-02-28 09:26:00,2016-02-28 09:42:00,2016,2,2016-02-28,Business,Waverly Place,Sunday,9,Whitebridge,6.8,Meeting,Normal
2016-02-29 11:07:00,2016-02-29 11:14:00,2016,2,2016-02-29,Personal,Whitebridge,Monday,11,Westpark Place,2.1,NA,Small
2016-02-29 11:30:00,2016-02-29 11:40:00,2016,2,2016-02-29,Business,Cary,Monday,11,Apex,3.8,Meeting,Small
2016-02-29 12:36:00,2016-02-29 12:48:00,2016,2,2016-02-29,Business,Apex,Monday,12,Cary,5.6,Meeting,Normal
2016-02-29 14:55:00,2016-02-29 15:03:00,2016,2,2016-02-29,Business,Whitebridge,Monday,14,Hazelwood,2.6,NA,Small
2016-02-29 16:40:00,2016-02-29 17:00:00,2016,2,2016-02-29,Business,Hazelwood,Monday,16,Whitebridge,6.6,Customer Visit,Normal
2016-03-01 18:47:00,2016-03-01 19:10:00,2016,3,2016-03-01,Business,Whitebridge,Tuesday,18,Wayne Ridge,8.0,Meal/Entertain,Normal
2016-03-01 21:27:00,2016-03-01 21:45:00,2016,3,2016-03-01,Business,Wayne Ridge,Tuesday,21,Whitebridge,8.0,Meeting,Normal
2016-03-03 09:45:00,2016-03-03 09:52:00,2016,3,2016-03-03,Personal,Whitebridge,Thursday,9,Westpark Place,2.2,NA,Small
2016-03-03 11:04:00,2016-03-03 11:10:00,2016,3,2016-03-03,Business,Westpark Place,Thursday,11,Whitebridge,2.3,Errand/Supplies,Small
2016-03-03 14:44:00,2016-03-03 14:58:00,2016,3,2016-03-03,Business,Whitebridge,Thursday,14,Northwoods,5.2,Meal/Entertain,Normal
2016-03-03 15:27:00,2016-03-03 15:48:00,2016,3,2016-03-03,Business,Cary,Thursday,15,Raleigh,7.6,Customer Visit,Normal
2016-03-03 16:02:00,2016-03-03 16:42:00,2016,3,2016-03-03,Business,Raleigh,Thursday,16,Cary,17.3,Meeting,Normal
2016-03-04 07:47:00,2016-03-04 08:06:00,2016,3,2016-03-04,Business,Cary,Friday,7,Durham,9.9,Meeting,Normal
2016-03-04 09:46:00,2016-03-04 10:03:00,2016,3,2016-03-04,Business,Durham,Friday,9,Cary,9.9,Customer Visit,Normal
2016-03-04 11:46:00,2016-03-04 12:06:00,2016,3,2016-03-04,Business,Cary,Friday,11,Durham,10.4,Meeting,Normal
2016-03-04 13:03:00,2016-03-04 13:25:00,2016,3,2016-03-04,Business,Durham,Friday,13,Cary,10.9,Meeting,Normal
2016-03-04 13:40:00,2016-03-04 14:09:00,2016,3,2016-03-04,Business,Cary,Friday,13,Raleigh,15.7,Customer Visit,Normal
